i|dish_id|amount|ingredient
21587|207788|1 cup|arugula
21588|207788|1 medium|onion
21589|207788|1 ounce|mushrooms
21590|207788|1 tablespoon|worcestershire sauce
21591|207788|1 tablespoon|balsamic vinegar
21592|207788|1 tablespoon|season
21593|207788|1/4 cup|olive oil
21594|207788|2 cups|baby spinach
21595|207788|2 cups|rosemary
21596|207788|2 tablespoons|parmigiano-reggiano
21597|207788|2 tablespoons|butter
21598|207788|4 cups|chicken broth
21599|207788|6|chicken
21600|498822|1 large|wheat
21601|498822|6 medium to large|chicken breast
21602|140526|1 cn|pineapple
21603|140526|1 tb|vegetable oil
21604|140526|1 ts|garlic
21605|140526|2 tb|lemon
21606|140526|2 ts|oregano
21607|140526|5|chicken breast
21608|197488|1 (6 oz)|yogurt
21609|197488|1 cup|cucumber
21610|197488|1/2 tsp|cumin
21611|197488|1/4 cup|green onions
21612|197488|1/4 tsp|salt
21613|197488|1/8 tsp|black pepper
21614|197488|2 tsp|mint
21615|197488|4|chicken breast
21616|597626||basil
21617|597626||rotini
21618|597626|1 box|parmesan
21619|597626|1 jar|pepper
21620|597626|1 package|chicken
21621|181799|1 1/2 pound|potatoe
21622|181799|1 tablespoon|vegetable oil
21623|181799|1/2 teaspoon|thyme
21624|181799|1/4 teaspoon|pepper
21625|181799|3/4 teaspoon|salt
21626|418653||beef
21627|418653||ground beef
21628|418653||onion
21629|418653|1 can|butter
21630|418653|1 clove|season
21631|418653|1 large|worcestershire sauce
21632|418653|1 tbl|cornstarch
21633|418653|1 tbl|garlic
21634|418653|1 whole|egg
21635|418653|1/2 cup|pepper
21636|418653|1/2 tsp|ketchup
21637|418653|2 lbs|onion
21638|418653|2 tbl|mushrooms
21639|181496||parsley
21640|181496|1/2 teaspoon|salt
21641|181496|1/2 teaspoon|pepper
21642|181496|1/4 cup|olive oil
21643|181496|1/4 teaspoon|black pepper
21644|181496|2 pounds|steak
21645|181496|2 pound|potatoe
21646|181496|2 pound|spinach
21647|181496|2 red|green bell pepper
21648|181496|2 tablespoon|white wine
21649|181496|2 teaspoon|mustard
21650|181496|3 green|onion
21651|186918||olive oil
21652|186918||pepper
21653|186918|1 1/2 cup|tomatoes
21654|186918|1 medium|squash
21655|186918|1 medium|zucchini
21656|186918|1 small|eggplant
21657|186918|1|steak
21658|186918|1/2 cup|lemon
21659|186918|1/2 cup|white wine
21660|186918|1/2 teaspoon|black pepper
21661|186918|1/3 cup|basil
21662|186918|2 large|yellow bell pepper
21663|186918|3 tablespoon|garlic
21664|186918|4|salt
21665|136614||aubergine
21666|136614||shallot
21667|136614||cherry tomatoes
21668|136614|1 tb|fillet
21669|136614|1|balsamic vinegar
21670|136614|1|honey
21671|136614|2 tb|olive oil
21672|136614|3 tb|salt
21673|274664|1 1/2 ounces|taco seasoning
21674|274664|1 pound|chicken
21675|274664|1|avocado
21676|274664|4 slices|cheese
21677|274664|4|ham
21678|259093||vegetable oil
21679|259093||watermelon
21680|259093||yogurt
21681|259093||pepper
21682|259093|1 1/2 pound (4-5)|chicken
21683|259093|1 tablespoon|paprika
21684|259093|1|cucumber
21685|259093|1/2 cup|cilantro
21686|259093|1/2 teaspoon|cardamom
21687|259093|1/4 teaspoon|cayenne
21688|259093|2 tablespoons|lemon
21689|259093|2 teaspoon|cumin
21690|259093|3 tablespoon|ginger
21691|259093|4 (6 inch)|wheat
21692|259093|4|scallion
21693|201879||beer
21694|201879||spice
21695|26832||yeast
21696|26832|1 c|onion
21697|26832|1 c|sugar
21698|26832|1 pk|egg
21699|26832|1 tb|egg
21700|26832|1 tb|sesame oil
21701|26832|1 tb|sugar
21702|26832|1 tb|ginger
21703|26832|1 ts|oyster sauce
21704|26832|1 ts|pork
21705|26832|2 tb|all-purpose flour
21706|26832|2|cornstarch
21707|26832|3 1/2 c|milk
21708|26832|3 c|soy sauce
21709|26832|3 tb|sugar
21710|26832|3/4 c|hoisin sauce
21711|26832|3/4 c|vegetable oil
21726|280268|1/2 c.|vegetable oil
21727|280268|1/2 lb.|chicken
21728|280268|1/2 t.|cayenne
21729|280268|1/4 c.|chicken
21730|280268|2 c.|cheese
21731|280268|2 c.|masa harina
21732|280268|2 t.|chili powder
21733|280268|2 t.|cumin
21734|280268|2 t.|garlic
21735|280268|3 c.|onion
21736|280268|4 quarts|tomatoes
21737|147892||rice vinegar
21738|147892||sugar
21739|147892||coriander
21740|147892||tea
21741|147892|1 1/2 tb|soy sauce
21742|147892|1 tb|ketchup
21743|147892|1 tb|pork tenderloin
21744|147892|1 ts|tabasco
21745|147892|1 ts|chili oil
21746|147892|1/2 ts|garlic
21747|147892|1/4 c|garlic
21748|147892|2 tb|sugar
21749|147892|2 ts|hoisin sauce
21750|147892|3/4 lb|soy sauce
21776|93795||black pepper
21777|93795||salt
21778|93795|1 3/4 c|white vinegar
21779|93795|1 whole|tenderloin
21780|93795|1 tb|salt
21781|93795|1 tb|sugar
21782|93795|2 tb|cumin
21783|93795|2 tb|tabasco
21784|93795|2 tb|chile
21805|230042|1 small|onion
21806|230042|1/4 cup|brown sugar
21807|230042|1/4 cup|soy sauce
21808|230042|1/4 tsp|pork tenderloin
21809|230042|2 tbs|canola oil
21810|230042|2|ginger
21811|230042|3 tbs|peanut butter
21812|230042|4 1/2 tsp|garlic
21813|172580|1  c|soy sauce
21814|172580|1  package|loin
21815|172580|1  tablespoon|garlic
21816|172580|1  tablespoon|ginger
21817|172580|1/3  cup|sesame oil
21818|172580|1/3  cup|sesame seeds
21819|172580|1/3  c|sugar
21820|172580|2/3  cup|green onions
21857|130549|1 c|garlic
21858|130549|1 ts|salt
21859|130549|1 ts|onion
21860|130549|1/2 c|olive oil
21861|130549|1/4 c|parsley
21862|130549|2 tb|flour
21863|130549|2 tb|stock
21864|130549|3 lb|black pepper
21865|130549|3 lg cloves|olive oil
21866|130549|3 tb|lemon
21867|130549|4 lg|red wine
21868|130549|8|mushroom
21875|1243429|1 1/2 tablespoons|olive oil
21876|1243429|1|garlic
21877|1243429|1/2 teaspoon|black pepper
21878|1243429|1/4 teaspoon|cooking spray
21879|1243429|2 bone-in|chicken
21880|1243429|2 bone-in|chicken breast
21881|1243429|2 chicken|salt
21882|1243429|2 tablespoons|red wine vinegar
21883|1243429|3 tablespoons|apricot
21884|183613|1 clove|garlic
21885|183613|1 tsp|ginger
21886|183613|1 tsp|orange
21887|183613|1|allspice
21888|183613|1|brown sugar
21889|183613|1|habanero pepper
21890|183613|1|soy sauce
21891|183613|1/2 cup|zest
21892|183613|1/2 small|onion
21893|183613|1/2 tsp|chicken breast
21894|183613|1/2|orange juice
21895|183613|2|chutney
21896|183613|8 oz.|apricot
21897|32270||bread crumbs
21898|32270||ground beef
21899|32270|1 ts|egg
21900|32270|1|evaporated milk
21901|32270|1/2 c|chili
21902|32270|1/2 c|ketchup
21903|32270|1/2 c|margarine
21904|32270|1/2 c|salt
21905|32270|2 tb|onion
21906|32270|2 tb|vinegar
21907|34238|1 1/2 c|barbecue sauce
21908|34238|1 13-oz can|reduce
21909|34238|1 15-oz can|tomato sauce
21910|34238|1/2 ts|black pepper
21911|34238|1/2 ts|salt
21912|34238|3 md|onion
21913|34238|4 md|carrots
21914|34238|6 cl|garlic
21915|34238|8 lb|short ribs
21916|283324|1/2 cup|barbecue sauce
21917|283324|1/2 tsp|chicken
21918|283324|1/4 cup|garlic
21919|283324|2 tbsp|salt
21920|283324|5 cloves|rosemary
21921|283324|8|zucchini
21922|1194065||black pepper
21923|1194065||garlic
21924|1194065|1 (12 fluid ounce) can|beer
21925|1194065|1 (3 pound)|chicken
21926|1194065|1 pinch|season
21927|1194065|1 tablespoon|season
21928|1194065|1/2 cup|butter
21929|1194065|2 tablespoons|garlic
21930|252569||pepper
21931|252569|1 tbsp|balsamic vinegar
21932|252569|1 tbsp|olive oil
21933|252569|1.25 lbs|chicken breast
21934|252569|1/4 cup|red onion
21935|252569|2 tbsp|basil
21936|252569|2|garlic
21937|252569|3 oz|mozzarella
21938|252569|3|tomatoes
21939|715180||olive oil
21940|715180|1 medium|jalapeno
21941|715180|1 pound|salt
21942|715180|1 tablespoon|black pepper
21943|715180|1 teaspoon|cooking spray
21944|715180|1/2 cup|garlic
21945|715180|1/2 small|oregano
21946|715180|1/2 teaspoon|salt
21947|715180|1/2 teaspoon|shallot
21948|715180|1/2 teaspoon|oregano
21949|715180|1/2 teaspoon|thyme
21950|715180|1/4 teaspoon|black pepper
21951|715180|1/4 teaspoon|chicken breast
21952|715180|1/4 teaspoon|onion
21953|715180|2 cloves|rosemary
21954|715180|2 tablespoons|garlic
21955|715180|2 tablespoon|basil
21956|715180|4|tomatoes
21957|94024|1 tb|sugar
21958|94024|1/2 c|soy sauce
21959|94024|1/4 c|lime juice
21960|94024|1/4 c|white pepper
21961|94024|2 tb|cilantro
21962|94024|2 tb|salt
21963|94024|2 tb|basil
21964|94024|2 tb|ginger
21965|94024|2 tb|pepper
21966|94024|2 ts|garlic
21967|94024|20|chicken
21974|283398||brown sugar
21975|283398||mustard
21976|283398||tomato paste
21977|283398|1 cup|cayenne
21978|283398|1 small|cider vinegar
21979|283398|1 tablespoon|black pepper
21980|283398|1 tablespoon|garlic
21981|283398|1 tablespoon|onion powder
21982|283398|1 tablespoon|salt
21983|283398|1 tablespoon|vegetable oil
21984|283398|1/2 cup|paprika
21985|283398|1/4 cup|black pepper
21986|283398|2 cups|cayenne
21987|283398|2 slabs|pork
21988|283398|2 tablespoons|brown sugar
21989|283398|2 teaspoons|onion
21990|283398|2/3 cup|salt
21991|283398|3 cups|molasses
21992|109477|1 c|orange juice
21993|109477|1/2 c|cider vinegar
21994|109477|1/2 ts|molasses
21995|109477|2 tb|mustard
21996|109477|4 tb|worcestershire sauce
22002|169642|1 clove|olive oil
22003|169642|1 tablespoon|cumin
22004|169642|1 teaspoon|lemon
22005|169642|2 tablespoon|coriander
22006|169642|2 teaspoon|garlic
22007|169642|3 tablespoon|sesame seeds
22008|1747297|1 cup|gluten
22009|1747297|1 whole|chicken
22010|1747297|1|oregano
22011|1747297|1-2|season
22012|1747297|1-2|olive oil
22013|1747297|1/2|thyme
22014|1747297|1/4 cup|brown sugar
22015|1747297|3|worcestershire sauce
22016|1747297|5|garlic
22017|322106||orange
22018|322106|1 boneless|pork
22019|322106|12 sandwich|mayonnaise
22020|322106|18 oz.|barbecue sauce
22030|862538||cilantro
22031|862538|1|tortilla
22032|862538|1 teaspoon|reduction
22033|862538|1/2 cup|mozzarella
22034|862538|1/2 cup|strawberries
22035|862538|1/4 cup|chicken
22036|862538|2 slices|bacon
22037|862538|2 tablespoons|onion
22038|392836|1 1/2 cups|honey
22039|392836|1 1/2 cups|worcestershire sauce
22040|392836|1/4 cup|kosher salt
22041|392836|1/4 cup|black pepper
22042|392836|2 teaspoons|steak
22043|1480807|1 tbl|coriander
22044|1480807|1|pork
22045|1480807|2|chili powder
22046|1480807|30 ml|garlic
22047|1480807|50 ml|fish sauce
22048|1480807|50 ml|honey
22049|1252369|1 3- lb.|garlic
22050|1252369|1 tsp.|kosher
22051|1252369|1 tsp.|pepper
22052|1252369|1 tsp.|season
22053|810340||basil
22054|810340||brown
22055|810340||carrots
22056|810340||cilantro
22057|810340||mint
22058|810340||scallion
22059|810340||ham
22060|810340|1 1/2 teaspoon|black pepper
22061|810340|1 tbsp.|teriyaki sauce
22062|810340|1 lb|ground beef
22063|810340|1 lb|pork
22064|810340|1-2 pkgs.|peanuts
22065|810340|1/2 teaspoon|salt
22066|810340|1/4 cup|green onion
22067|810340|1/4 cup|shallot
22068|810340|1/4 tsp.|curry
22069|810340|2 tbsp.|fish sauce
22070|810340|2 tbsp|olive oil
22071|810340|4 tbsp.|lemon
22072|810340|4 tsp.|spice
22073|1899001||olive oil
22074|1899001|1 tablespoon|butter
22075|1899001|1/2 tablespoon|thyme
22076|1899001|3 pounds|ground pepper
22077|1393972||pecan
22078|1393972||lemon
22079|1393972|1 cup|onion
22080|1393972|1 tablespoon|salt
22081|1393972|1/2 small|garlic
22082|1393972|1/4 cup|honey
22083|1393972|1/4 cup|tomato paste
22084|1393972|10 (6-inch)|cooking spray
22085|1393972|2 1/4 teaspoons|chicken
22086|1393972|3 pounds|skewer
22087|1393972|3 tablespoons|buttermilk
22088|1393972|6|black pepper
22089|1230421||kosher salt
22090|1230421|12 bone-in,|chicken
22091|1230421|2 teaspoons|black pepper
22092|1457359|1|garlic
22093|1457359|1|olive oil
22094|1457359|1|red pepper
22095|1457359|1|yogurt
22096|1457359|2 tbsp|cucumber
22097|1457359|2|chicken breast
22098|1457359|2|tomatoes
22099|1457359|3|oregano
22100|1457359|4|pita
22101|1457359|7 tbsp|lemon
22102|1457359|handful|lettuce
22103|1249991|1 cup|blueberries
22104|1249991|1 tablespoon|canola oil
22105|1249991|1 tablespoon|cilantro
22106|1249991|1|lime
22107|1249991|1/2 serrano|pepper
22108|1249991|1/4 teaspoon|ground pepper
22109|1249991|1/4 teaspoon|salt
22110|1249991|2 bone-in,|chicken breast
22111|1249991|2 tablespoons|shallot
22112|1197803||oregano
22113|1197803||tomatoes
22114|1197803|1 tablespoon|dijon mustard
22115|1197803|1 tablespoon|lemon
22116|1197803|1 tablespoon|rosemary
22117|1197803|1 tablespoon|salt
22118|1197803|1 teaspoon|garlic
22119|1197803|1 teaspoon|parsley
22120|1197803|1/2 cup|orange juice
22121|1197803|1/2 teaspoon|balsamic vinegar
22122|1197803|1/2 teaspoon|black pepper
22123|1197803|1/2 teaspoon|garlic
22124|1197803|1/2 teaspoon|salt
22125|1197803|1/2 teaspoon|thyme
22126|1197803|1/4 teaspoon|chicken
22127|1197803|1/4 teaspoon|chicken breast
22128|1197803|2 1/4 cups|basil
22129|1197803|2 tablespoons|balsamic vinegar
22130|1197803|2 tablespoons|olive oil
22131|1197803|4 (6-ounce)|cooking spray
22132|1171660||cooking spray
22133|1171660|1 cup|rhubarb
22134|1171660|1 tablespoon|canola oil
22135|1171660|1/4 teaspoon|black pepper
22136|1171660|1/8 teaspoon|salt
22137|1171660|8 bone-in|chicken
22138|1305572|1 tablespoon|cucumber
22139|1305572|1 tablespoon|sesame oil
22140|1305572|1 teaspoon|garlic
22141|1305572|2 cloves|sesame seeds
22142|1305572|2 tablespoons|soy sauce
22143|1305572|2 teaspoons|ginger
22144|1594628|1 teaspoon|kosher salt
22145|1594628|1 tsp|chili powder
22146|1594628|1 tsp|garlic
22147|1594628|1/2 tbsp|cumin
22148|1594628|1/2 teaspoon|paprika
22149|1594628|1/4 teaspoon|black pepper
22150|1196428||green onions
22151|1196428|1 (14-ounce)|tofu
22152|1196428|1 1/2 tablespoons|garlic
22153|1196428|1 1/2 tablespoons|rice vinegar
22154|1196428|1 1/2 tablespoons|soy sauce
22155|1196428|1 serrano|chile
22156|1196428|1 tablespoon|ginger
22157|1196428|1/3 cup|ketchup
22158|1196428|1/4 cup|sesame seeds
22159|1196428|1/8 teaspoon|cooking spray
22160|1196428|2 (1-pound)|kosher salt
22161|1196428|2 tablespoons|eggplant
22162|1196428|3 tablespoons|hoisin sauce
22163|720777||chicken breast
22164|720777||lemon
22165|720777||red onion
22166|720777|1 tablespoon|garlic
22167|720777|1 tablespoon|ginger root
22168|720777|1 tablespoon|thyme
22169|720777|1 teaspoon|thyme
22170|720777|1-1/2 teaspoons|brown sugar
22171|720777|1-1/2 teaspoons|red wine vinegar
22172|720777|1/2 cup|lime juice
22173|720777|1/2 teaspoon|olive oil
22174|720777|1/4 cup|ketchup
22175|720777|1/4 teaspoon|soy sauce
22176|720777|2 pounds|sesame oil
22177|720777|2 tablespoons|peanut butter
22178|720777|2 tablespoons|sherry
22179|720777|2 teaspoons|black pepper
22180|720777|2/3 cup|red pepper flakes
22181|720777|3/4 cup|kosher salt
22182|720777|3/4 cup|olive oil
22183|1689355||fillet
22184|1689355|1 tbsp|garlic
22185|1689355|1|lemon
22186|1689355|1|parsley
22187|1689355|10|capers
22188|1689355|2|shallot
22189|1689355|20|pasta
22190|1689355|200|extra virgin olive oil
22191|1689355|25|olive
22192|1689355|25|pepper
22193|1689355|50|black pepper
22194|1689355|8|extra virgin olive oil
22195|1891803||cilantro
22196|1891803||lime
22197|1891803|1 tb|vegetable oil
22198|1891803|1 lb|chicken breast
22199|1891803|1-2 tsp|red pepper flakes
22200|1891803|2 tb|honey
22201|1891803|2|garlic
22202|1891803|3  tb|soy sauce
22203|1239083||cilantro
22204|1239083|1 tablespoon|garlic
22205|1239083|1 tablespoon|ginger
22206|1239083|1 tablespoon|sesame oil
22207|1239083|1/3 cup|orange juice
22208|1239083|3 tablespoons|rice wine vinegar
22209|1239083|3 tablespoons|soy sauce
22210|1239083|8 (4-oz.)|chicken
22211|727134|1 (4- to 5-lb.)|pork
22212|727134|1 1/2 teaspoons|worcestershire sauce
22213|727134|1 1/2 teaspoons|garlic
22214|727134|1 1/2 teaspoons|paprika
22215|727134|1 cup|mustard
22216|727134|1 teaspoon|onion powder
22217|727134|1/2 teaspoon|red pepper
22218|727134|1/3 cup|brown sugar
22219|727134|1/3 cup|honey
22220|727134|1/4 cup|cider vinegar
22221|727134|2 1/2 teaspoons|salt
22222|1630007||ground pepper
22223|1630007|1 can|tomatoes
22224|1630007|1 tablespoon|olive oil
22225|1630007|1 tablespoon|oregano
22226|1630007|2 ounces|mozzarella
22227|1630007|4 small|steak
22228|1630007|4|garlic
22229|1249199|1 large|zucchini
22230|1249199|1 medium|pineapple
22231|1249199|1 tablespoon|ginger
22232|1249199|1/4 teaspoon|garlic
22233|1249199|1/8 teaspoon|chicken
22234|1249199|2 tablespoons|brown sugar
22235|1249199|2 tablespoons|sherry
22236|1249199|3 tablespoons|soy sauce
22237|1249199|8 boneless,|red bell pepper
22238|1637372||black pepper
22239|1637372|1 lb|coconut
22240|1637372|1 tablespoon|dijon mustard
22241|1637372|1 tablespoon|garlic
22242|1637372|1 tablespoon|salt
22243|1637372|1/4 cup|soy sauce
22244|1637372|2|ginger
22245|1613063||spice
22246|1613063||ketchup
22247|1613063|1 1/2 tbsp|pepper
22248|1613063|1 tbsp|chile
22249|1613063|1 tsp|worcestershire sauce
22250|1613063|1 tsp|black pepper
22251|1613063|1 tsp|garlic
22252|1613063|1 tsp|paprika
22253|1613063|1 tsp|salt
22254|1613063|1/3|garlic
22255|1613063|1/4 cup|brown sugar
22256|1613063|2 tbsp|brown sugar
22257|1613063|2 tbsp|salt
22258|1613063|3|pork
22259|1602421||cayenne
22260|1602421||olive oil
22261|1602421||lime
22262|1602421||skewer
22263|1602421|1 1/4 pounds|shrimp
22264|1602421|1/2 teaspoon|cumin
22265|1602421|2|garlic
